20361,2013-08-16 06:35:01+00:00,bbcpersian,['http://bbc.in/1a9XFcT'],"کودتای #۲۸مرداد: اتومبیل‌هایی با پرچم حزب ایران دعوت می‌کنند مردم برای میتینگ ۵:۳۰ به بهارستان بروند http://t.co/8JDGHRK5gi 
#28Mordad #مصدق"
20362,2013-08-16 06:10:07+00:00,bbcpersian,['http://bbc.in/19lJSwE'],"با کودتای #۲۸مرداد: مردم تجمع‌هایی در حمایت از دولت صورت داده‌اند؛ در اصفهان، تبریز و اهواز 
 http://t.co/yRdVzQYRhI 
#28Mordad #مصدق"
20363,2013-08-16 06:00:08+00:00,bbcpersian,['http://bbc.in/13oUPyp'],"با کودتای #۲۸مرداد: مردم به سمت سفارت بریتانیا رفته‌اند و تابلوی خیابان چرچیل را کنده‌اند
 http://t.co/1bRPlD4ahP 
#28Mordad #مصدق"
20364,2013-08-16 05:45:06+00:00,bbcpersian,['http://bbc.in/13oUyLL'],"با کودتای #۲۸مرداد: گروه‌هایی از احزاب چپ در میدان فردوسی جمع شده‌اند 
 http://t.co/9ijEgigysA 
#28Mordad #مصدق"
20365,2013-08-16 05:15:06+00:00,bbcpersian,['http://bbc.in/19lJsX9'],"با کودتای #۲۸مرداد: از ساعت ۹ صبح، وزرا به جز دکتر فاطمی، به خانه نخست‌وزیر #مصدق رفته‌اند 
 http://t.co/NJRbX3JoYD 
#28Mordad"
20366,2013-08-16 04:10:06+00:00,bbcpersian,['http://bbc.in/18yELbx'],"با کودتای #۲۸مرداد: تظاهرات گروه‌هایی از مردم بعد از شنیدن اطلاعیه دولت در مورد کودتا 
 http://t.co/LkrR7yylEN 
#28Mordad #مصدق"
20367,2013-08-16 03:30:07+00:00,bbcpersian,['http://bbc.in/16fK8w0'],"با کودتای #۲۸مرداد: سرتیپ ریاحی، رئیس ستاد ارتش، یک ساعت دیگر کنفرانس خبری خواهد داشت 
 http://t.co/A8COzl4mi8 
#28Mordad #مصدق"
20368,2013-08-16 02:30:07+00:00,bbcpersian,['http://bbc.in/16fJU8k'],"با کودتای #۲۸مرداد: از افسران مطلع گزارش می‌رسد بازپرسی از کسانی که دیشب بازداشت شده بودند آغاز شده 
http://t.co/I2iY5kRzmh 
#28Mordad #مصدق"
20369,2013-08-16 02:00:04+00:00,bbcpersian,['http://bbc.in/13oSJOV'],"با کودتای #۲۸مرداد: ظاهرا امینی، کفیل وزارت دربار، در خانه دستگیر شده
 http://t.co/sLbQgMWjOG 
#28Mordad #مصدق"
20370,2013-08-16 01:45:08+00:00,bbcpersian,['http://bbc.in/16fJChC'],"با کودتای #۲۸مرداد: ""هموطنان عزیز توجه فرمائید!در ساعت ۷ صبح اطلاعیه دولت به اطلاع عموم خواهد رسید"" 
http://t.co/CLTPCXKlYV 
#28Mordad #مصدق"
20371,2013-08-16 01:32:21+00:00,bbcpersian,['http://bbc.in/13oRcIG'],"امروز #۲۸مرداد... از تهران خبر دارید؟ لحظه‌به‌لحظه از #کودتا را این‌جا بخوانید. 
http://t.co/FjjSs2Jhod 
#28Mordad #مصدق"
20372,2013-08-16 01:28:16+00:00,bbcpersian,['http://bbc.in/18yBGIz'],علی‌اکبر #صالحی به ریاست سازمان انرژی اتمی #ایران بازگشت http://t.co/l6dKTD9Tzz
20373,2013-08-16 01:00:51+00:00,bbcpersian,['http://bbc.in/19lCAZR'],"با کودتای #۲۸مرداد - زیرک‌زاده، حق‌شناس و فاطمی آزاد شدند 
http://t.co/X2zU5HjVUH 
#28Mordad #مصدق"
20374,2013-08-15 23:46:36+00:00,bbcpersian,['http://bbc.in/1a9EXBU'],"با کودتای #۲۸مرداد: خبر رسیده از میدان #تجریش که تعدادی سرباز و #تانک در آن منطقه مستقر شده‌اند 
http://t.co/7kS3VQYPzA 
#28Mordad #مصدق"
20375,2013-08-15 22:03:05+00:00,bbcpersian,['http://bbc.in/16flhbI'],"با کودتای #۲۸مرداد: بین افسران شایع شده که سرهنگ نصیری عامل کودتا بوده و دقایقی پیش بازداشت شده   
http://t.co/Nks7W8yerE   
#28Mordad #مصدق"
20376,2013-08-15 21:16:20+00:00,bbcpersian,['http://bbc.in/13ogqHp'],"با کودتای #۲۸مرداد: گزارش تأیید نشده می‌گوید سرهنگ نصیری و چند افسر بازداشت شده‌اند  
http://t.co/IWRmZKbg0L  
#28Mordad #مصدق"
20377,2013-08-15 21:02:50+00:00,bbcpersian,['http://bbc.in/1bACWww'],"با کودتای #۲۸مرداد:یک فرد مطلع خبرداده سرهنگ نصیری،فرمانده گارد شاهنشاهی،به سمت منزل نخست وزیر رفته http://t.co/EUC4TY1peX  
#28Mordad #مصدق"
20378,2013-08-15 20:48:56+00:00,bbcpersian,['http://bbc.in/14PzOev'],"با کودتای #۲۸مرداد: گزارش مردمی رسیده که یک گردان سرباز مسلح اطراف ایستگاه رادیو مستقر شده‌اند 
http://t.co/ixMNy3dy76 
#28Mordad #مصدق"
20379,2013-08-15 20:27:45+00:00,bbcpersian,['http://bbc.in/1bAwDJA'],شصت سال پیش در کودتای #۲۸مرداد، اگر خبرنگاری در تهران می‌خواست آنچه را می‌گذشت «لحظه‌به‌لحظه» گزارش کند چه می‌نوشت؟ http://t.co/63KH2hvrAe
20380,2013-08-15 20:26:36+00:00,bbcpersian,['http://bbc.in/13o91Yq'],"با #کودتا ی #۲۸مرداد: خبر بازداشت فاطمی، حق‌شناس و زیرک‌زاده صحیح است. ظاهرا هر سه نفر را به سعدآباد برده‌اند. 
http://t.co/IVxOPV5IOn"
20381,2013-08-15 20:25:25+00:00,bbcpersian,['http://bbc.in/1bAw8PE'],"لحظه‌به‌لحظه با #کودتا ی #۲۸مرداد: شایع شده که مهندس زیرک‌زاده و مهندس حق‌شناس، وزیر راه، دستگیر شده‌اند 
http://t.co/o34xqbCfQU"
20382,2013-08-15 20:24:40+00:00,bbcpersian,['http://bbc.in/13o8Hcb'],"لحظه‌به‌لحظه با #کودتا ی #۲۸مرداد: ظاهرا دکتر حسین فاطمی، وزیر خارجه، دقایقی پیش بازداشت شده. جزئیات بیشتر به‌زودی 
http://t.co/4F1KTXsR4n"
20383,2013-08-15 20:24:10+00:00,bbcpersian,['http://bbc.in/1bAvSzY'],با #کودتا ی #۲۸مرداد: شایعه شده که دقایقی پیش تعدادی سرباز و افسر با یک یا بیشتر تانک به سمت دفتر نخست‌وزیر رفته اند http://t.co/wSTY9iKwp8
20384,2013-08-15 20:23:10+00:00,bbcpersian,['http://bbc.in/14PvN9U'],"لحظه‌به‌لحظه با #کودتا ی #۲۸مرداد: در محله زعفرانیه، حرکت غیرعادی دو دستگاه کامیون ارتشی گزارش شده 
http://t.co/BlDm23srvT"
20385,2013-08-15 20:21:40+00:00,bbcpersian,['http://bbc.in/18xLu5v'],"#کودتا ی #۲۸مرداد تا برکناری #مصدق را لحظه‌به‌لحظه در بی‌بی‌سی فارسی دنبال کنید 
http://t.co/y02uwMFaJH"
20386,2013-08-15 17:14:03+00:00,bbcpersian,,وزیر آموزش با یک رای کمتر رای اعتماد نگرفت (تصحیح توئیت قبلی)
20387,2013-08-15 17:13:06+00:00,bbcpersian,,سه وزیر پیشنهادی رای اعتماد نگرفتند و رئیس جمهور ایران باید تا زمان معرفی وزرای پیشنهادی سرپرستی برای این وزارتخانه ها معرفی کند
20388,2013-08-15 17:11:55+00:00,bbcpersian,,علی جنتی برای وزارت فرهنگ و ارشاد اسلامی رای آورد
20389,2013-08-15 17:11:23+00:00,bbcpersian,,مسعود سلطانی‌فر برای وزارت ورزش و جوانان رای نیاورد
20390,2013-08-15 17:10:43+00:00,bbcpersian,,حمید چیت‌چیان برای وزارت نیرو رای اعتماد گرفت
20391,2013-08-15 17:10:10+00:00,bbcpersian,,بیژن نامدار زنگنه برای وزارت نفت رای اعتماد گرفت
20392,2013-08-15 17:09:32+00:00,bbcpersian,,عبدالرضا رحمانی فضلی برای وزارت کشور رای اعتماد گرفت
20393,2013-08-15 17:09:01+00:00,bbcpersian,,جعفر میلی‌منفرد برای وزارت علوم، تحقیقات و فناوری رای نیاورد
20394,2013-08-15 17:08:35+00:00,bbcpersian,,محمدرضا نعمت‌زاده برای وزارت صنعت، معدن و تجارت رای اعتماد گرفت
20395,2013-08-15 17:08:00+00:00,bbcpersian,,عباس آخوندی برای وزارت راه و شهرسازی رای اعتماد گرفت
20396,2013-08-15 17:07:25+00:00,bbcpersian,,حسن قاضی‌زاده هاشمی برای وزارت بهداشت رای اعتماد گرفت
20397,2013-08-15 17:06:37+00:00,bbcpersian,,حسین دهقان برای وزارت دفاع رای آورد
20398,2013-08-15 17:06:05+00:00,bbcpersian,,مصطفی پورمحمدی برای وزارت دادگستری رای آورد
20399,2013-08-15 17:05:38+00:00,bbcpersian,,محمود حجتی برای وزارت جهاد کشاورزی رای آورد
20400,2013-08-15 17:05:00+00:00,bbcpersian,,علی ربیعی برای وزارت تعاون و کار و رفاه اجتماعی رای آورد
20401,2013-08-15 17:04:23+00:00,bbcpersian,,محمد جواد ظریف برای وزارت خارجه رای آورد
20402,2013-08-15 17:04:01+00:00,bbcpersian,,علی لاریجانی: وزیر آموزش و پرورش محمد علی نجفی 142 رای، 133 منفی،9  رای ممتنع، آقای نجفی رای نیاورد. دو رای کم داشت
20403,2013-08-15 17:03:23+00:00,bbcpersian,,علی طیب نیا برای وزارت اقتصاد رای آورد
20404,2013-08-15 17:02:59+00:00,bbcpersian,,وزیر اطلاعات سید محمود علوی رای اعتماد گرفت
20405,2013-08-15 17:02:24+00:00,bbcpersian,,محمود واعظی وزیر ارتباطات رای اعتماد گرفت
20406,2013-08-15 17:02:01+00:00,bbcpersian,,محمد علی نجفی وزیر پیشنهادی آموزش پرورش رای اعتماد نگرفت
20407,2013-08-15 16:59:11+00:00,bbcpersian,,علی لاریجانی در حال صحبت کردن است
20408,2013-08-15 16:58:59+00:00,bbcpersian,,تا دقایقی دیگر نتایج آرای نمایندگان مجلس به وزرا پیشنهادی پخش می‌شود
20409,2013-08-15 16:53:44+00:00,bbcpersian,['http://www.bbc.co.uk/persian/tvandradio/2013/08/130815_tamasha_literature_coup.shtml'],ادبیات ایران بعد از کودتای ۲۸ مرداد. مرور احمد کریمی حکاک، منتقد ادبی بر شعر و ادبیات نوی ایران در فاصله دهه ۲۰ تا ۴۰ http://t.co/mrTqexPvzC
20410,2013-08-15 16:12:18+00:00,bbcpersian,,در تصاویری که از مجلس نمایش داده می‌شود، نمایندگان روی موکت نشسته و در حال شمارش آرا نمایندگان به وزرا پیشنهادی دولت یازدهم هستند
20411,2013-08-15 16:10:16+00:00,bbcpersian,,انفجار بیروت در یکی از مناطق شیعه نشین بیروت و یکی از محله‌های اصلی تحت کنترل حزب‌الله روی داده است.
20412,2013-08-15 16:02:07+00:00,bbcpersian,['http://bbc.in/142hzml'],بمبی در جنوب لبنان در نزدیکی ساختمانی که گفته شده به گروه شیعه حزب الله تعلق دارد، منفجر شده است. http://t.co/Vakf9MO1aD
20413,2013-08-15 15:40:35+00:00,bbcpersian,,برخی از نمایندگان نیز با دوربین های موبایل خود در حال فیلمبرداری از رای دادن هستند
20414,2013-08-15 15:40:06+00:00,bbcpersian,,در تصاویر زنده‌ای که از مجلس ایران پخش می شود، نمایندگان مجلس با تشکیل صف در انتظار برای انداختن آرا خود به صندوق های اخذ رای هستند
20415,2013-08-15 15:30:31+00:00,bbcpersian,,نمایندگان مجلس در حال رای دادن به وزرای پیشنهادی هستند
20416,2013-08-15 15:29:39+00:00,bbcpersian,,رویترز می‌گوید در انفجار جنوب لبنان یک نفر کشته و سه نفر زخمی شده اند
20417,2013-08-15 15:29:18+00:00,bbcpersian,,انفجار در جنوب لبنان در نزدیکی یک ساختمان  متعلق به حزب الله
20418,2013-08-15 15:13:11+00:00,bbcpersian,,روحانی: من خوشحال می شوم اگر همه وزرای من رای بیاورند
20419,2013-08-15 15:11:39+00:00,bbcpersian,,ترکان گفت دو پیامک منتشر شده در مجلس را درباره اظهاراتش تکذیب کرد و در هر دو مورد سوء تعبیرشده.
20420,2013-08-15 15:11:15+00:00,bbcpersian,,فراکسیون اصولگرایان و رهروان ولایت مجلس در نامه‌ای خطاب به هیات رئیسه به اظهارات روز گذشته اکبر ترکان (مشاور رییس‌جمهور) اعتراض کردند
20421,2013-08-15 15:09:43+00:00,bbcpersian,,روحانی: اولین کسی که در کرسنت اشکال وارد دانست بنده بودم و در همه امور درجریان هستم، در شرایط فعلی مهندس زنگنه بهترین برای این وزراتخانه است
20422,2013-08-15 15:06:52+00:00,bbcpersian,,روحانی: شما پارس جنوبی زمان آقای زنگنه را با پارس جنوبی فعلی مقایسه کنید
20423,2013-08-15 15:06:20+00:00,bbcpersian,,روحانی: زنگنه فردی پاک دست است
20424,2013-08-15 15:05:56+00:00,bbcpersian,,روحانی: با همه بررسی ها او (زنگنه) شایسته ترین فرد برای این سمت بود
20425,2013-08-15 15:05:38+00:00,bbcpersian,,روحانی: بسیار وسواس به خرج دادم، حتی دو نفر را برگزیدم، خود اونها اصرار کردند و گفتند در شرایط فعلی بهترین مهندس زنگنه است،
20426,2013-08-15 15:05:06+00:00,bbcpersian,,روحانی: فرد بهتری از زنگنه را برای وزارت نفت نمی شناسم
20427,2013-08-15 15:01:19+00:00,bbcpersian,,آقای روحانی گفت: با اصولگرا یا اصلاح طلب بودن فردی مشکل ندارم، همه آنها باید در دولت آینده اعتدال گرا باشند
20428,2013-08-15 14:53:58+00:00,bbcpersian,,مهر می‌گوید مجمع نمایندگان روحانی مجلس به وزرای پیشنهادی آموزش و پرورش، علوم، نفت، راه ، تعاون و کار و رفاه اجتماعی و ورزش رای نخواهد داد
20429,2013-08-15 14:52:52+00:00,bbcpersian,,خبرگزاری مهر می‌گوید روحانیون مجلس به شش وزیر پیشنهادی رای اعتماد نمی‌دهند
20430,2013-08-15 14:50:24+00:00,bbcpersian,,آقای روحانی در حال سخن گفتن درباره وزرای پیشنهادی است
20431,2013-08-15 14:47:59+00:00,bbcpersian,,روابط‌ عمومی سپاه پاسداران اظهارات بیژن زنگنه وزیر پیشنهادی نفت را در مورد وابستگی شرکت اورینتال کیش به مجموعه‌های سپاه را بشدت تکذیب کرد
