,id,link,title,month,year,tag,lang,dirty,cleared_title,equals_persian_links,equals_persian_links_counts,persian_year
331,839,https://www.bbc.com/tajik/news/2014/10/141014_if_football_tajik,141014_if_football_tajik,10,2014,news,tajik,if,football_tajik,['https://www.bbc.com/persian/afghanistan/2014/05/140504_zs_afghan_football_tajikistan'],1,2014
332,848,https://www.bbc.com/tajik/news/2014/10/141013_rm_turkey_us_coop_isis,141013_rm_turkey_us_coop_isis,10,2014,news,tajik,rm,turkey_us_coop_isis,['https://www.bbc.com/persian/world/2014/10/141013_l51_turkey_us_coop_isis'],1,2014
333,851,https://www.bbc.com/tajik/news/2014/10/141012_l16-india-cyclone,141012_l16-india-cyclone,10,2014,news,tajik,l16-india-cyclone,-india-cyclone,['https://www.bbc.com/persian/world/2014/10/141012_em-india-cyclone'],1,2014
334,852,https://www.bbc.com/tajik/news/2014/10/141012_l16-dallas-healthcare-virus,141012_l16-dallas-healthcare-virus,10,2014,news,tajik,l16-dallas-healthcare-virus,-dallas-healthcare-virus,['https://www.bbc.com/persian/world/2014/10/141012_em-dallas-healthcare-virus'],1,2014
335,855,https://www.bbc.com/tajik/news/2014/10/141012_l16_police_plane_crash_zahedan_iran,141012_l16_police_plane_crash_zahedan_iran,10,2014,news,tajik,l16,police_plane_crash_zahedan_iran,['https://www.bbc.com/persian/iran/2014/10/141012_l26_police_plane_crash_zahedan_iran'],1,2014
336,856,https://www.bbc.com/tajik/news/2014/10/141012_l16-gaza-cairo-rebuilding,141012_l16-gaza-cairo-rebuilding,10,2014,news,tajik,l16-gaza-cairo-rebuilding,-gaza-cairo-rebuilding,['https://www.bbc.com/persian/world/2014/10/141012_em-gaza-cairo-rebuilding'],1,2014
337,857,https://www.bbc.com/tajik/news/2014/10/141012_l16-russia-ukraine-putin,141012_l16-russia-ukraine-putin,10,2014,news,tajik,l16-russia-ukraine-putin,-russia-ukraine-putin,['https://www.bbc.com/persian/world/2014/10/141012_em-russia-ukraine-putin'],1,2014
338,859,https://www.bbc.com/tajik/news/2014/10/141011_ea_un_global_ebola_deaths,141011_ea_un_global_ebola_deaths,10,2014,news,tajik,ea,un_global_ebola_deaths,['https://www.bbc.com/persian/world/2014/10/141010_mgh_un_global_ebola_deaths'],1,2014
339,861,https://www.bbc.com/tajik/news/2014/10/141010_rm_messi_record_breaking,141010_rm_messi_record_breaking,10,2014,news,tajik,rm,messi_record_breaking,['https://www.bbc.com/persian/sport/2014/10/141010_l43_messi_record_breaking'],1,2014
340,867,https://www.bbc.com/tajik/news/2014/10/141009_l16_iran_pickles_germany_heroin,141009_l16_iran_pickles_germany_heroin,10,2014,news,tajik,l16,iran_pickles_germany_heroin,['https://www.bbc.com/persian/iran/2014/10/141009_l45_iran_pickles_germany_heroin'],1,2014
341,868,https://www.bbc.com/tajik/news/2014/10/141009_l16-ebola-usa,141009_l16-ebola-usa,10,2014,news,tajik,l16-ebola-usa,-ebola-usa,['https://www.bbc.com/persian/world/2014/10/141009_em-ebola-usa'],1,2014
342,871,https://www.bbc.com/tajik/news/2014/10/141009_rm_yemen_sanaa_suicide_bomber,141009_rm_yemen_sanaa_suicide_bomber,10,2014,news,tajik,rm,yemen_sanaa_suicide_bomber,['https://www.bbc.com/persian/world/2014/10/141009_nm_yemen_sanaa_suicide_bomber'],1,2014
343,872,https://www.bbc.com/tajik/news/2014/10/141009_if_court_grupp24,141009_if_court_grupp24,10,2014,news,tajik,if,court_grupp24,['https://www.bbc.com/persian/world/2014/10/141009_rm_if_court_grupp24_quvvatov'],1,2014
344,875,https://www.bbc.com/tajik/news/2014/10/141009_rm_kobane_latest,141009_rm_kobane_latest,10,2014,news,tajik,rm,kobane_latest,['https://www.bbc.com/persian/world/2014/10/141008_u04_kobane_latest'],1,2014
345,876,https://www.bbc.com/tajik/news/2014/10/141008_l16_kabul_gang_rape_execution,141008_l16_kabul_gang_rape_execution,10,2014,news,tajik,l16,kabul_gang_rape_execution,['https://www.bbc.com/persian/afghanistan/2014/10/141008_k03_kabul_gang_rape_execution'],1,2014
346,877,https://www.bbc.com/tajik/news/2014/10/141008_rm_kobane_turkey_kurds_unrest,141008_rm_kobane_turkey_kurds_unrest,10,2014,news,tajik,rm,kobane_turkey_kurds_unrest,['https://www.bbc.com/persian/world/2014/10/141008_l10_kobane_turkey_kurds_unrest'],1,2014
347,886,https://www.bbc.com/tajik/news/2014/10/141007_if_group_24_extreamism,141007_if_group_24_extreamism,10,2014,news,tajik,if,extreamism,['https://www.bbc.com/persian/world/2014/10/141007_rm_if_group_24_extreamism'],1,2014
348,889,https://www.bbc.com/tajik/news/2014/10/141007_rm_kobane_isis_syria_kurds,141007_rm_kobane_isis_syria_kurds,10,2014,news,tajik,rm,kobane_isis_syria_kurds,['https://www.bbc.com/persian/world/2014/10/141006_l26_kobane_isis_syria_kurds'],1,2014
349,890,https://www.bbc.com/tajik/news/2014/10/141006_l16_kobane_isis_syria_kurds,141006_l16_kobane_isis_syria_kurds,10,2014,news,tajik,l16,kobane_isis_syria_kurds,['https://www.bbc.com/persian/world/2014/10/141006_l26_kobane_isis_syria_kurds'],1,2014
350,891,https://www.bbc.com/tajik/news/2014/10/141006_l16_isis_turkey_prisoner_swap,141006_l16_isis_turkey_prisoner_swap,10,2014,news,tajik,l16,isis_turkey_prisoner_swap,['https://www.bbc.com/persian/world/2014/10/141006_l30_isis_turkey_prisoner_swap'],1,2014
351,897,https://www.bbc.com/tajik/news/2014/10/141005_l16_uk_treasury_iran_sanctions_zanjani_sharif,141005_l16_uk_treasury_iran_sanctions_zanjani_sharif,10,2014,news,tajik,l16,uk_treasury_iran_sanctions_zanjani_sharif,['https://www.bbc.com/persian/iran/2014/10/141005_l26_uk_treasury_iran_sanctions_zanjani_sharif'],1,2014
352,898,https://www.bbc.com/tajik/news/2014/10/141005_l16_vatican_pope_synod_catholic_church,141005_l16_vatican_pope_synod_catholic_church,10,2014,news,tajik,l16,vatican_pope_synod_catholic_church,['https://www.bbc.com/persian/world/2014/10/141005_l26_vatican_pope_synod_catholic_church'],1,2014
353,899,https://www.bbc.com/tajik/news/2014/10/141005_l16_brazil_election_presidential,141005_l16_brazil_election_presidential,10,2014,news,tajik,l16,brazil_election_presidential,['https://www.bbc.com/persian/world/2014/10/141005_l31_brazil_election_presidential'],1,2014
354,900,https://www.bbc.com/tajik/news/2014/10/141005_16_british_hostage_freed_libya_david_bolam,141005_16_british_hostage_freed_libya_david_bolam,10,2014,news,tajik,16,british_hostage_freed_libya_david_bolam,['https://www.bbc.com/persian/world/2014/10/141004_u07_british_hostage_freed_libya_david_bolam'],1,2014
355,901,https://www.bbc.com/tajik/news/2014/10/141005_l16_taliban-pakistan-isis,141005_l16_taliban-pakistan-isis,10,2014,news,tajik,l16,taliban-pakistan-isis,['https://www.bbc.com/persian/world/2014/10/141005_em-taliban-pakistan-isis'],1,2014
356,904,https://www.bbc.com/tajik/news/2014/10/141004_ea_hong-kong_arrests,141004_ea_hong-kong_arrests,10,2014,news,tajik,ea,hong-kong_arrests,['https://www.bbc.com/persian/world/2014/10/141004_l20_hong-kong_arrests'],1,2014
357,905,https://www.bbc.com/tajik/news/2014/10/141003_rm_jpmorgan_hackers,141003_rm_jpmorgan_hackers,10,2014,news,tajik,rm,jpmorgan_hackers,['https://www.bbc.com/persian/business/2014/10/141002_u02_jpmorgan_hackers'],1,2014
358,906,https://www.bbc.com/tajik/news/2014/10/141003_sq_tajik_uzbek,141003_sq_tajik_uzbek,10,2014,news,tajik,sq,tajik_uzbek,['https://www.bbc.com/persian/world/2014/09/140901_rm_mm_tajik_uzbek_relation'],1,2014
359,909,https://www.bbc.com/tajik/news/2014/10/141003_nbc_cameraman_ebola,141003_nbc_cameraman_ebola,10,2014,news,tajik,nbc,nbc_cameraman_ebola,['https://www.bbc.com/persian/world/2014/10/141002_u02_nbc_cameraman_ebola'],1,2014
360,912,https://www.bbc.com/tajik/news/2014/10/141002_rm_is_afghanistan_campbell,141002_rm_is_afghanistan_campbell,10,2014,news,tajik,rm,is_afghanistan_campbell,['https://www.bbc.com/persian/afghanistan/2014/10/141002_l03_is_afghanistan_campbell'],1,2014
361,914,https://www.bbc.com/tajik/news/2014/10/141002_mm_uim_supports_islamic_state,141002_mm_uim_supports_islamic_state,10,2014,news,tajik,mm,uim_supports_islamic_state,['https://www.bbc.com/persian/world/2014/10/141002_rm_mm_is_uim_supports_islamic_state'],1,2014
362,915,https://www.bbc.com/tajik/news/2014/10/141001_l16_iraq_opposes_arab_strikes,141001_l16_iraq_opposes_arab_strikes,10,2014,news,tajik,l16,iraq_opposes_arab_strikes,['https://www.bbc.com/persian/world/2014/10/141001_mgh_iraq_opposes_arab_strikes'],1,2014
363,916,https://www.bbc.com/tajik/news/2014/10/141001_l16_turkey_syria_iraq,141001_l16_turkey_syria_iraq,10,2014,news,tajik,l16,turkey_syria_iraq,['https://www.bbc.com/persian/world/2014/10/141001_l03_turkey_syria_iraq'],1,2014
364,917,https://www.bbc.com/tajik/news/2014/10/141001_l16_hongkong_national_day_protest,141001_l16_hongkong_national_day_protest,10,2014,news,tajik,l16,hongkong_national_day_protest,['https://www.bbc.com/persian/world/2014/10/141001_mgh_hongkong_national_day_protest'],1,2014
365,923,https://www.bbc.com/tajik/news/2014/09/140930_l16_white_house_intruder_obama,140930_l16_white_house_intruder_obama,09,2014,news,tajik,l16,white_house_intruder_obama,['https://www.bbc.com/persian/world/2014/09/140930_an_white_house_intruder_obama'],1,2014
366,925,https://www.bbc.com/tajik/news/2014/09/140930_l16_bsa_singed_between_nato_usa,140930_l16_bsa_singed_between_nato_usa,09,2014,news,tajik,l16,bsa_singed_between_nato_usa,['https://www.bbc.com/persian/afghanistan/2014/09/140930_k05_bsa_singed_between_nato_usa'],1,2014
367,930,https://www.bbc.com/tajik/news/2014/09/140929_l16_kashgar_verdict,140929_l16_kashgar_verdict,09,2014,news,tajik,l16,kashgar_verdict,['https://www.bbc.com/persian/world/2014/09/140929_at_kashgar_verdict'],1,2014
368,931,https://www.bbc.com/tajik/news/2014/09/140929_l16_lenin_statue,140929_l16_lenin_statue,09,2014,news,tajik,l16,lenin_statue,['https://www.bbc.com/persian/world/2014/09/140929_at_lenin_statue'],1,2014
369,934,https://www.bbc.com/tajik/news/2014/09/140929_rm_rln_paktia_suicide_attack,140929_rm_rln_paktia_suicide_attack,09,2014,news,tajik,rm,paktia_suicide_attack,['https://www.bbc.com/persian/afghanistan/2014/09/140929_k05_paktia_suicide_attack'],1,2014
370,937,https://www.bbc.com/tajik/news/2014/09/140929_mm_zuhurov_visit_kabul,140929_mm_zuhurov_visit_kabul,09,2014,news,tajik,mm,zuhurov_visit_kabul,['https://www.bbc.com/persian/world/2014/09/140929_rm_mm_afg2014_zuhurov_visit_kabul'],1,2014
371,939,https://www.bbc.com/tajik/news/2014/09/140928_l16_japan-volcano,140928_l16_japan-volcano,09,2014,news,tajik,l16,japan-volcano,['https://www.bbc.com/persian/world/2014/09/140928_em-japan-volcano'],1,2014
372,941,https://www.bbc.com/tajik/news/2014/09/140927_ea_iran_7th_nuclear_talks_nyc_end,140927_ea_iran_7th_nuclear_talks_nyc_end,09,2014,news,tajik,ea,iran_7th_nuclear_talks_nyc_end,['https://www.bbc.com/persian/iran/2014/09/140927_l12_iran_7th_nuclear_talks_nyc_end'],1,2014
373,946,https://www.bbc.com/tajik/news/2014/09/140926_rm_ghazni_ajrestan_destrict,140926_rm_ghazni_ajrestan_destrict,09,2014,news,tajik,rm,ghazni_ajrestan_destrict,['https://www.bbc.com/persian/afghanistan/2014/09/140926_ghazni_ajrestan_destrict'],1,2014
374,948,https://www.bbc.com/tajik/news/2014/09/140926_rm_isis_killer,140926_rm_isis_killer,09,2014,news,tajik,rm,isis_killer,['https://www.bbc.com/persian/world/2014/11/141117_l31_isis_killers_kassig'],1,2014
375,949,https://www.bbc.com/tajik/news/2014/09/140925_l16_isis_syria_iraq_france,140925_l16_isis_syria_iraq_france,09,2014,news,tajik,l16,isis_syria_iraq_france,['https://www.bbc.com/persian/world/2014/09/140925_l03_isis_syria_iraq_france'],1,2014
376,950,https://www.bbc.com/tajik/news/2014/09/140925_rm_planet_water,140925_rm_planet_water,09,2014,news,tajik,rm,planet_water,['https://www.bbc.com/persian/science/2014/09/140923_u04_planet_water'],1,2014
377,951,https://www.bbc.com/tajik/news/2014/09/140925_rm_first_speach_abdullah_after_election,140925_rm_first_speach_abdullah_after_election,09,2014,news,tajik,rm,first_speach_abdullah_after_election,['https://www.bbc.com/persian/afghanistan/2014/09/140925_k04_first_speach_abdullah_after_election'],1,2014
378,952,https://www.bbc.com/tajik/news/2014/09/140925_rm_obama_un_security_council,140925_rm_obama_un_security_council,09,2014,news,tajik,rm,obama_un_security_council,['https://www.bbc.com/persian/world/2014/09/140924_l45_obama_un_security_council'],1,2014
379,954,https://www.bbc.com/tajik/news/2014/09/140924_l16_amiraslani_executed,140924_l16_amiraslani_executed,09,2014,news,tajik,l16,amiraslani_executed,['https://www.bbc.com/persian/iran/2014/09/140924_l39_amiraslani_executed'],1,2014
380,956,https://www.bbc.com/tajik/news/2014/09/140924_l16_is_attack_syria_iraq,140924_l16_is_attack_syria_iraq,09,2014,news,tajik,l16,is_attack_syria_iraq,['https://www.bbc.com/persian/world/2014/09/140924_l03_is_attack_syria_iraq'],1,2014
381,957,https://www.bbc.com/tajik/news/2014/09/140924_l16_mangalyaan_mars,140924_l16_mangalyaan_mars,09,2014,news,tajik,l16,mangalyaan_mars,['https://www.bbc.com/persian/science/2014/09/140924_u08_mangalyaan_mars'],1,2014
382,958,https://www.bbc.com/tajik/news/2014/09/140924_rm_rouhani_unga_meetings,140924_rm_rouhani_unga_meetings,09,2014,news,tajik,rm,rouhani_unga_meetings,['https://www.bbc.com/persian/iran/2014/09/140924_l03_rouhani_unga_meetings'],1,2014
383,959,https://www.bbc.com/tajik/news/2014/09/140924_if_islam_salafiya_court,140924_if_islam_salafiya_court,09,2014,news,tajik,if,islam_salafiya_court,['https://www.bbc.com/persian/world/2014/09/140924_rm_if_islam_salafiya_court'],1,2014
384,963,https://www.bbc.com/tajik/news/2014/09/140923_l16_tohti_verdict,140923_l16_tohti_verdict,09,2014,news,tajik,l16,tohti_verdict,['https://www.bbc.com/persian/world/2014/09/140923_at_tohti_verdict'],1,2014
385,968,https://www.bbc.com/tajik/news/2014/09/140923_rouhani_cameron_face-to-face_talk,140923_rouhani_cameron_face-to-face_talk,09,2014,news,tajik,rouhani,rouhani_cameron_face-to-face_talk,['https://www.bbc.com/persian/iran/2014/09/140922_u07_rouhani_cameron_face-to-face_talk'],1,2014
386,971,https://www.bbc.com/tajik/news/2014/09/140922_l16_zs_ashraf_ghani_ahmadzai,140922_l16_zs_ashraf_ghani_ahmadzai,09,2014,news,tajik,l16,zs_ashraf_ghani_ahmadzai,['https://www.bbc.com/persian/afghanistan/2014/09/140922_zs_ashraf_ghani_ahmadzai'],1,2014
387,972,https://www.bbc.com/tajik/news/2014/09/140922_l16_isis_speech_us_coalition,140922_l16_isis_speech_us_coalition,09,2014,news,tajik,l16,isis_speech_us_coalition,['https://www.bbc.com/persian/world/2014/09/140922_l26_isis_speech_us_coalition'],1,2014
388,973,https://www.bbc.com/tajik/news/2014/09/140922_l16_xinjiang_blast,140922_l16_xinjiang_blast,09,2014,news,tajik,l16,xinjiang_blast,['https://www.bbc.com/persian/world/2014/09/140922_at_xinjiang_blast'],1,2014
389,975,https://www.bbc.com/tajik/news/2014/09/140922_rm_turkey_kobani,140922_rm_turkey_kobani,09,2014,news,tajik,rm,turkey_kobani,['https://www.bbc.com/persian/world/2014/09/140922_l57_turkey_kobani'],1,2014
390,979,https://www.bbc.com/tajik/news/2014/09/140922_rm_iran_china_drill,140922_rm_iran_china_drill,09,2014,news,tajik,rm,iran_china_drill,['https://www.bbc.com/persian/iran/2014/09/140922_l57_iran_china_drill'],1,2014
391,981,https://www.bbc.com/tajik/news/2014/09/140922_rm_russians_ukraine,140922_rm_russians_ukraine,09,2014,news,tajik,rm,russians_ukraine,['https://www.bbc.com/persian/world/2014/09/140921_u04_russians_ukraine'],1,2014
392,986,https://www.bbc.com/tajik/news/2014/09/140921_l16_egypt_bomb_blast,140921_l16_egypt_bomb_blast,09,2014,news,tajik,l16,egypt_bomb_blast,['https://www.bbc.com/persian/world/2014/09/140921_l31_egypt_bomb_blast'],1,2014
393,995,https://www.bbc.com/tajik/news/2014/09/140919_rm_rln_florida_shooting_children,140919_rm_rln_florida_shooting_children,09,2014,news,tajik,rm,florida_shooting_children,['https://www.bbc.com/persian/world/2014/09/140918_u07_florida_shooting_children'],1,2014
394,998,https://www.bbc.com/tajik/news/2014/09/140919_rm_scot_referandum_results,140919_rm_scot_referandum_results,09,2014,news,tajik,rm,scot_referandum_results,['https://www.bbc.com/persian/world/2014/09/140918_l45_scot_referandum_results'],1,2014
395,999,https://www.bbc.com/tajik/news/2014/09/140918_l16_isis_briton_hostage_video,140918_l16_isis_briton_hostage_video,09,2014,news,tajik,l16,isis_briton_hostage_video,['https://www.bbc.com/persian/world/2014/09/140918_l45_isis_briton_hostage_video'],1,2014
396,1002,https://www.bbc.com/tajik/news/2014/09/140918_rm_australia_isis_arrest,140918_rm_australia_isis_arrest,09,2014,news,tajik,rm,australia_isis_arrest,['https://www.bbc.com/persian/world/2014/09/140918_l20_australia_isis_arrest'],1,2014
397,1008,https://www.bbc.com/tajik/news/2014/09/140918_rm_nyc_ashton_zarif_nuclear_talks_iran,140918_rm_nyc_ashton_zarif_nuclear_talks_iran,09,2014,news,tajik,rm,nyc_ashton_zarif_nuclear_talks_iran,['https://www.bbc.com/persian/iran/2014/09/140917_l12_nyc_ashton_zarif_nuclear_talks_iran'],1,2014
398,1009,https://www.bbc.com/tajik/news/2014/09/140917_l16_ukraine_pm,140917_l16_ukraine_pm,09,2014,news,tajik,l16,ukraine_pm,['https://www.bbc.com/persian/world/2014/09/140917_l03_ukraine_pm'],1,2014
399,1010,https://www.bbc.com/tajik/news/2014/09/140917_l16_scotland_final_campaigning_day,140917_l16_scotland_final_campaigning_day,09,2014,news,tajik,l16,scotland_final_campaigning_day,['https://www.bbc.com/persian/world/2014/09/140917_mgh_scotland_final_campaigning_day'],1,2014
400,1011,https://www.bbc.com/tajik/news/2014/09/140917_l16_uighur_trial,140917_l16_uighur_trial,09,2014,news,tajik,l16,uighur_trial,['https://www.bbc.com/persian/world/2014/09/140917_l03_uighur_trial'],1,2014
401,1014,https://www.bbc.com/tajik/news/2014/09/140917_rm_afghan_parliament_called_security_ministers,140917_rm_afghan_parliament_called_security_ministers,09,2014,news,tajik,rm,afghan_parliament_called_security_ministers,['https://www.bbc.com/persian/afghanistan/2014/09/140917_k03_afghan_parliament_called_security_ministers'],1,2014
402,1015,https://www.bbc.com/tajik/news/2014/09/140917_rm_yahoo_iran,140917_rm_yahoo_iran,09,2014,news,tajik,rm,yahoo_iran,['https://www.bbc.com/persian/iran/2014/09/140916_u04_yahoo_iran'],1,2014
403,1018,https://www.bbc.com/tajik/news/2014/09/140916_l16_vid_sami_music,140916_l16_vid_sami_music,09,2014,news,tajik,l16,vid_sami_music,['https://www.bbc.com/persian/arts/2014/09/140915_l42_vid_sami_music'],1,2014
404,1020,https://www.bbc.com/tajik/news/2014/09/140916_l16_at_us_is_attack,140916_l16_at_us_is_attack,09,2014,news,tajik,l16,at_us_is_attack,['https://www.bbc.com/persian/world/2014/09/140916_at_us_is_attack'],1,2014
405,1025,https://www.bbc.com/tajik/news/2014/09/140916_if_migrants_money,140916_if_migrants_money,09,2014,news,tajik,if,migrants_money,['https://www.bbc.com/persian/world/2014/09/140916_rm_if_migrants_money'],1,2014
406,1030,https://www.bbc.com/tajik/news/2014/09/140915_rm_ukraine_military_help,140915_rm_ukraine_military_help,09,2014,news,tajik,rm,ukraine_military_help,['https://www.bbc.com/persian/world/2014/09/140915_at_ukraine_military_help'],1,2014
407,1033,https://www.bbc.com/tajik/news/2014/09/140915_rm_sweden_election,140915_rm_sweden_election,09,2014,news,tajik,rm,sweden_election,['https://www.bbc.com/persian/world/2014/09/140915_u04_sweden_election'],1,2014
408,1034,https://www.bbc.com/tajik/news/2014/09/140915_rm_kerry_isis_arab_states,140915_rm_kerry_isis_arab_states,09,2014,news,tajik,rm,kerry_isis_arab_states,['https://www.bbc.com/persian/iran/2014/09/140914_l39_kerry_isis_arab_states'],1,2014
409,1037,https://www.bbc.com/tajik/news/2014/09/140914_l16_vid_blind,140914_l16_vid_blind,09,2014,news,tajik,l16,vid_blind,['https://www.bbc.com/persian/science/2014/09/140914_l42_vid_blind'],1,2014
410,1039,https://www.bbc.com/tajik/news/2014/09/140914_l16_pakistan_ttp_punjabi_talinban_arms_stop,140914_l16_pakistan_ttp_punjabi_talinban_arms_stop,09,2014,news,tajik,l16,pakistan_ttp_punjabi_talinban_arms_stop,['https://www.bbc.com/persian/world/2014/09/140914_l30_pakistan_ttp_punjabi_talinban_arms_stop'],1,2014
411,1041,https://www.bbc.com/tajik/news/2014/09/140914_l16_sweden-elections,140914_l16_sweden-elections,09,2014,news,tajik,l16,sweden-elections,['https://www.bbc.com/persian/world/2014/09/140914_em-sweden-elections'],1,2014
412,1042,https://www.bbc.com/tajik/news/2014/09/140914_l16_isis_david_haines_beheading_reax,140914_l16_isis_david_haines_beheading_reax,09,2014,news,tajik,l16,isis_david_haines_beheading_reax,['https://www.bbc.com/persian/world/2014/09/140914_u01_isis_david_haines_beheading_reax'],1,2014
413,1044,https://www.bbc.com/tajik/news/2014/09/140913_ea_vid_sco_tajik,140913_ea_vid_sco_tajik,09,2014,news,tajik,ea,vid_sco_tajik,['https://www.bbc.com/persian/world/2014/09/140912_l47_vid_sco_tajik'],1,2014
414,1045,https://www.bbc.com/tajik/news/2014/09/140913_ea_at_shanghai_co_doucet,140913_ea_at_shanghai_co_doucet,09,2014,news,tajik,ea,at_shanghai_co_doucet,['https://www.bbc.com/persian/world/2014/09/140912_at_shanghai_co_doucet'],1,2014
415,1048,https://www.bbc.com/tajik/news/2014/09/140912_af2014_unama_jeffrey_feltman_visit_kabul,140912_af2014_unama_jeffrey_feltman_visit_kabul,09,2014,news,tajik,af2014,unama_jeffrey_feltman_visit_kabul,['https://www.bbc.com/persian/afghanistan/2014/09/140912_k05_af2014_unama_jeffrey_feltman_visit_kabul'],1,2014
416,1049,https://www.bbc.com/tajik/news/2014/09/140912_rm_us_is_cia,140912_rm_us_is_cia,09,2014,news,tajik,rm,us_is_cia,['https://www.bbc.com/persian/world/2014/09/140912_l03_us_is_cia'],1,2014
417,1052,https://www.bbc.com/tajik/news/2014/09/140911_l16_iran_tajik_scholar_radio,140911_l16_iran_tajik_scholar_radio,09,2014,news,tajik,l16,iran_tajik_scholar_radio,['https://www.bbc.com/persian/iran/2014/09/140911_fb_iran_tajik_scholar_radio'],1,2014
418,1054,https://www.bbc.com/tajik/news/2014/09/140911_l16_russia_poland_gas,140911_l16_russia_poland_gas,09,2014,news,tajik,l16,russia_poland_gas,['https://www.bbc.com/persian/world/2014/09/140911_l45_russia_poland_gas'],1,2014
419,1056,https://www.bbc.com/tajik/news/2014/09/140911_ea_ozone_repair,140911_ea_ozone_repair,09,2014,news,tajik,ea,ozone_repair,['https://www.bbc.com/persian/science/2014/09/140911_l03_ozone_repair'],1,2014
420,1058,https://www.bbc.com/tajik/news/2014/09/140910_l16_sco_intro,140910_l16_sco_intro,09,2014,news,tajik,l16,sco_intro,['https://www.bbc.com/persian/world/2014/09/140910_vid_l47_sco_intro'],1,2014
421,1059,https://www.bbc.com/tajik/news/2014/09/140910_l16_america_islamic_state,140910_l16_america_islamic_state,09,2014,news,tajik,l16,america_islamic_state,['https://www.bbc.com/persian/world/2014/09/140910_l03_america_islamic_state'],1,2014
422,1060,https://www.bbc.com/tajik/news/2014/09/140910_l16_scotland_indpendence,140910_l16_scotland_indpendence,09,2014,news,tajik,l16,scotland_indpendence,['https://www.bbc.com/persian/world/2014/09/140910_l03_scotland_indpendence'],1,2014
423,1062,https://www.bbc.com/tajik/news/2014/09/140910_rm_palestinian_west_bank_shot_israel,140910_rm_palestinian_west_bank_shot_israel,09,2014,news,tajik,rm,palestinian_west_bank_shot_israel,['https://www.bbc.com/persian/world/2014/09/140910_l45_palestinian_west_bank_shot_israel'],1,2014
424,1064,https://www.bbc.com/tajik/news/2014/09/140910_ea_mm_iran_tajikistan_agreements,140910_ea_mm_iran_tajikistan_agreements,09,2014,news,tajik,ea,iran_tajikistan_agreements,['https://www.bbc.com/persian/world/2014/09/140910_rm_ea_mm_iran_tajikistan_agreements_rouhani'],1,2014
425,1067,https://www.bbc.com/tajik/news/2014/09/140910_ea_mm_rouhani_tajikistan_visit,140910_ea_mm_rouhani_tajikistan_visit,09,2014,news,tajik,ea,rouhani_tajikistan_visit,['https://www.bbc.com/persian/world/2014/08/140827_rm_ea_sz_rouhani_tajikistan_visit_sco'],1,2014
426,1068,https://www.bbc.com/tajik/news/2014/09/140910_rm_rouhani_kazakhstan,140910_rm_rouhani_kazakhstan,09,2014,news,tajik,rm,rouhani_kazakhstan,['https://www.bbc.com/persian/world/2014/09/140909_l16_rouhani_kazakhstan'],1,2014
427,1069,https://www.bbc.com/tajik/news/2014/09/140909_l16_greenhouse_gases_rise_carbon_dioxide_atmosphere,140909_l16_greenhouse_gases_rise_carbon_dioxide_atmosphere,09,2014,news,tajik,l16,greenhouse_gases_rise_carbon_dioxide_atmosphere,['https://www.bbc.com/persian/science/2014/09/140909_greenhouse_gases_rise_carbon_dioxide_atmosphere'],1,2014
428,1070,https://www.bbc.com/tajik/news/2014/09/140909_l16_rouhani_tajikistan_radio,140909_l16_rouhani_tajikistan_radio,09,2014,news,tajik,l16,rouhani_tajikistan_radio,['https://www.bbc.com/persian/iran/2014/09/140909_rouhani_tajikistan_radio'],1,2014
429,1072,https://www.bbc.com/tajik/news/2014/09/140909_rm_afghans-is-iraq,140909_rm_afghans-is-iraq,09,2014,news,tajik,rm,afghans-is-iraq,['https://www.bbc.com/persian/afghanistan/2014/09/140909_k02-afghans-is-iraq'],1,2014
430,1073,https://www.bbc.com/tajik/news/2014/09/140909_rm_iraq_newgov,140909_rm_iraq_newgov,09,2014,news,tajik,rm,iraq_newgov,['https://www.bbc.com/persian/world/2014/09/140908_u04_iraq_newgov'],1,2014
431,1074,https://www.bbc.com/tajik/news/2014/09/140909_rm_meteorite_nicargua,140909_rm_meteorite_nicargua,09,2014,news,tajik,rm,meteorite_nicargua,['https://www.bbc.com/persian/science/2014/09/140908_u04_meteorite_nicargua'],1,2014
432,1076,https://www.bbc.com/tajik/news/2014/09/140908_l16_somalia_rape,140908_l16_somalia_rape,09,2014,news,tajik,l16,somalia_rape,['https://www.bbc.com/persian/world/2014/09/140908_l57_somalia_rape'],1,2014
433,1080,https://www.bbc.com/tajik/news/2014/09/140908_rm_af2014_abdullah_ashrafghani_talks_left_no_result,140908_rm_af2014_abdullah_ashrafghani_talks_left_no_result,09,2014,news,tajik,rm,abdullah_ashrafghani_talks_left_no_result,['https://www.bbc.com/persian/afghanistan/2014/09/140908_k03_af2014_abdullah_ashrafghani_talks_left_no_result'],1,2014
434,1081,https://www.bbc.com/tajik/news/2014/09/140908_mm_ruhaani_visit,140908_mm_ruhaani_visit,09,2014,news,tajik,mm,ruhaani_visit,['https://www.bbc.com/persian/world/2014/09/140908_rm_mm_ruhaani_visit_sangtuda'],1,2014
435,1084,https://www.bbc.com/tajik/news/2014/09/140907_l16_iran_is_isis_us_sunni_obama_remarks,140907_l16_iran_is_isis_us_sunni_obama_remarks,09,2014,news,tajik,l16,iran_is_isis_us_sunni_obama_remarks,['https://www.bbc.com/persian/iran/2014/09/140907_l30_iran_is_isis_us_sunni_obama_remarks'],1,2014
