30514,2011-12-06 13:10:19+00:00,bbcpersian,['http://bbc.in/uFuZC5'],حملات روز عاشورای افغانستان؛ باید نگران بود: به نظر نمی رسد هیچ گروهی جرات کند بمبگذاریهای روزعاشورا در کابل، مز... http://t.co/eku2otvf
30515,2011-12-06 12:38:20+00:00,bbcpersian,['http://bbc.in/vv6Lod'],طالبان هفت مامور پلیس را در بدخشان افغانستان ربودند: نیروهای امنیتی ولایت بدخشان در شمال شرق افغانستان تایید کرد... http://t.co/FXeGNUwQ
30516,2011-12-06 10:55:58+00:00,bbcpersian,['http://bbc.in/uqz3sL'],حمله انتحاری به مراسم عاشورا در کابل: عکس:حمله انتحاری به مراسم عاشورا در کابل http://t.co/CvZ40JfV
30517,2011-12-06 09:50:30+00:00,bbcpersian,['http://bbc.in/rQqlLb'],انفجار در مراسم عاشورا در کابل، قندهار و مزار شریف: مراسم عزاداری عاشورا در شهرهای کابل، مزار شریف و قندهار در ا... http://t.co/VK90FkyD
30518,2011-12-06 08:46:11+00:00,bbcpersian,['http://bbc.in/vrnX62'],انفجار انتحاری در مراسم عاشورا در پایتخت افغانستان: پلیس کابل اعلام کرده که محل برگزاری مراسم عاشورا در یکی از م... http://t.co/gs61bLmD
30519,2011-12-06 05:28:29+00:00,bbcpersian,['http://bbc.in/uaqb5h'],کمونیست های شیلی خواستار نبش قبر نرودا شدند: حزب کمونیست شیلی خواستار آن شده است که قبر پابلو نرودا شاعر مشهور ن... http://t.co/MUmKf8BA
30520,2011-12-06 03:52:34+00:00,bbcpersian,['http://bbc.in/sQDOKc'],"هشدار به کشورهای حوزه یورو درباره رتبه اعتباری: سازمان اعتبارسنجی ""استاندارد اند پورز"" تقریبا کل کشورهای حوزه یو... http://t.co/27XNetQy"
30521,2011-12-06 02:18:30+00:00,bbcpersian,['http://bbc.in/s3U0sS'],کنفرانس بن ۲: در کنار افغانستان باقی خواهیم ماند: سند پایانی کنفرانس بن ۲ افقانستان، امضای نزدیک ۱۰۰ هیات نمایند... http://t.co/1YPfvSMt
30522,2011-12-06 01:14:51+00:00,bbcpersian,['http://bbc.in/uQ4L8m'],درخشش فوتبال افغانستان در مسابقات جنوب آسیا: برغم داشتن امکانات ناچیز وسهولتهای اندک، ملی پوشان افغان موفق شدند ... http://t.co/YWNpjPff
30523,2011-12-05 23:39:11+00:00,bbcpersian,['http://bbc.in/vKU19t'],"منجمان کشف سیاره ای شبیه به زمین را تایید کردند: منجمان وجود سیاره ای شبیه به زمین در ""ناحیه قابل سکونت"" اطراف ی... http://t.co/jF7GQeIZ"
30524,2011-12-05 22:02:04+00:00,bbcpersian,['http://bbc.in/vUIobG'],کنفرانس بن؛ تقاضا برای شنیدن صدای فراموش شده ها: همزمان با برگزاری کنفرانس بن، شماری از روشنفکران و فعالان فرهنگ... http://t.co/UTXipxHj
